Date,vix,vol20,vol60,vix_chg5,mom20,corr60,spread,unrate,target,spy_ret,ief_ret
2023-08-01,13.930000305175781,0.08141526645936627,0.1031402580824825,0.005050551964827177,0.028594735760691492,0.13304302612666447,-0.8700000000000001,3.7,0,-0.002861335188528713,-0.005842891435597908
2023-08-02,16.09000015258789,0.09763408613850685,0.10247009386729079,0.21986358335580136,0.015796589146579443,0.18656499433377255,-0.7999999999999998,3.7,0,-0.01391104753722805,-0.0020012469840803293
2023-08-03,15.920000076293945,0.09330638792004337,0.10283589322383346,0.10478835842271139,0.020879716874183885,0.19673621995222096,-0.7000000000000002,3.7,0,-0.0028658063772545317,-0.007387846836280243
2023-08-04,17.100000381469727,0.09458266784750094,0.1028697781937958,0.2828207411358725,0.01883459595668513,0.15282086329460667,-0.7300000000000004,3.7,0,-0.004522879536368762,0.010632631872802278
2023-08-07,15.770000457763672,0.0984364482783705,0.10373989055033132,0.15700662695192746,0.025133043104506925,0.13491450247413758,-0.6699999999999999,3.7,0,0.008728692710727959,-0.0024200525173830867
2023-08-08,15.989999771118164,0.09841085218109685,0.10422894459887037,0.14788222690684205,0.0142158783785713,0.12386675662690129,-0.7200000000000006,3.7,0,-0.0043486980929984265,0.005062696132362987
2023-08-09,15.960000038146973,0.09776486766173803,0.10542376831568069,-0.008079559553018978,-0.000605319115099201,0.11091125821708264,-0.79,3.7,0,-0.006685172244449644,0.0006293618530832656
2023-08-10,15.850000381469727,0.09318595480787972,0.10535900753921787,-0.004396965734218439,-0.008119091154883296,0.11452887080962082,-0.7300000000000004,3.7,0,0.0003589458898993758,-0.007655424915768871
2023-08-11,14.84000015258789,0.09318474873306547,0.10410389444417441,-0.13216375312662954,-0.008079565104779585,0.10964029999946615,-0.7299999999999995,3.7,0,-0.0005830069212586775,-0.005283510262358515
2023-08-14,14.819999694824219,0.09458315644253959,0.10206860224768863,-0.060241010485942104,-0.00605540345505251,0.12413344629099901,-0.7699999999999996,3.7,0,0.005519889240636511,-0.0015937676958447389
2023-08-15,16.459999084472656,0.09811664683713164,0.1039949890622005,0.029393328335340252,-0.024879338239084392,0.15515607608736676,-0.71,3.7,0,-0.011648794736731194,-0.001914964354057802
2023-08-16,16.780000686645508,0.09949957506011818,0.10527881868829188,0.051378486625225595,-0.034182872310807966,0.16287083363210622,-0.6899999999999995,3.7,0,-0.007338277739087906,-0.003838085674684244
2023-08-17,17.889999389648438,0.10020423200673655,0.10671485679530536,0.12870655893255867,-0.03514093505035043,0.16336483050692185,-0.6400000000000006,3.7,0,-0.00761984144129535,-0.0012842309750341618
2023-08-18,17.299999237060547,0.10033135211485275,0.10375306252388844,0.16576813067240215,-0.034676552805208316,0.18049612734855472,-0.6600000000000001,3.7,0,0.00048129541609931437,0.003000512564606872
2023-08-21,17.1299991607666,0.1022485719998347,0.10293153737374731,0.15587041251756117,-0.03271675300154753,0.15663638904752297,-0.6299999999999999,3.7,0,0.006506450533914965,-0.006196850498640383
2023-08-22,16.969999313354492,0.10097875489580224,0.10204105580620222,0.030984219759947473,-0.03796328516571734,0.17988520654009557,-0.6799999999999997,3.7,0,-0.0027087181891020107,0.000430130715519228
2023-08-23,15.979999542236328,0.1109925739392348,0.10119841764835812,-0.047675870779067764,-0.027397883592011563,0.2182302540366349,-0.7599999999999998,3.7,0,0.011137747453819236,0.010853074202918034
2023-08-24,17.200000762939453,0.11826866171713073,0.10566255900142373,-0.038568957532118975,-0.03447585787795615,0.23811548326735402,-0.75,3.7,0,-0.013859046656199192,-0.0037205368274816353
2023-08-25,15.680000305175781,0.11508645444324739,0.10561850580576748,-0.09364156088598885,-0.03709627219348577,0.2542097669150037,-0.7800000000000002,3.7,0,0.007049762510488167,-0.0003200760915930134
2023-08-28,15.079999923706055,0.11805263821310255,0.10471973749512278,-0.11967304947426538,-0.03283157476271725,0.2510458176393643,-0.7800000000000002,3.7,0,0.006341310785556775,0.0027752708068391474
2023-08-29,14.449999809265137,0.1309739314093209,0.10471619716804648,-0.14849732504739988,-0.016035901370900718,0.352211145424376,-0.75,3.7,0,0.014454796007975723,0.007131283384295362
2023-08-30,13.880000114440918,0.12234335475745704,0.10475557267856066,-0.13141423579174427,0.0019550628251610025,0.3525804585204171,-0.7800000000000002,3.7,0,0.004118767841815529,-0.00010546935197808249
2023-08-31,13.569999694824219,0.12198926675118034,0.10484521287022118,-0.21104656436624902,0.00336433645673484,0.34834331235851024,-0.7599999999999998,3.7,0,-0.0014633134128982928,0.002008316209088701
2023-09-01,13.09000015258789,0.12081361988885667,0.1044603693427036,-0.16517857794511415,0.009802975945587766,0.3333639540330706,-0.6900000000000004,3.7,0,0.0018651472901587418,-0.006112896269340862
2023-09-05,14.010000228881836,0.11789241442279876,0.10448994744057219,-0.07095488728366361,-0.0032614885188243514,0.331829898628656,-0.6700000000000008,3.7,0,-0.00432187306702847,-0.006065062621800621
2023-09-06,14.449999809265137,0.11930967794956758,0.10561181175470245,0.0,-0.005637782358211441,0.33799944718322034,-0.71,3.7,0,-0.006722399949248947,-0.0025692082381707504
2023-09-07,14.399999618530273,0.11740078628518599,0.10442799711077445,0.03746394090792138,-0.0020191415125742074,0.32423450375964724,-0.6700000000000008,3.7,0,-0.0030703430157025258,0.0034345851526809135
2023-09-08,13.84000015258789,0.11752758214322777,0.10367848003693106,0.01989686542636049,-0.0008747229512564569,0.3525695948247563,-0.7200000000000006,3.7,0,0.0015060914848479268,0.00021348281566746508
2023-09-11,13.800000190734863,0.11979681726949205,0.10443484233919786,0.054239880051231815,0.006282962155043315,0.34544056034276427,-0.6799999999999997,3.7,0,0.006576768024554758,-0.0017110942507071458
2023-09-12,14.229999542236328,0.11985533781554945,0.10214418440504422,0.015703019968619225,-0.004730985401971921,0.30245600169121234,-0.7100000000000009,3.7,0,-0.005485706346428421,0.0013929622399790897
2023-09-13,13.479999542236328,0.1120093044637203,0.10188237841287706,-0.06712804704722963,0.008173593243510968,0.2978161475400316,-0.71,3.7,0,0.0011660881447870253,0.0011766195629123732
2023-09-14,12.819999694824219,0.11165389343433584,0.10264176102622126,-0.10972221983067776,0.024383535732339645,0.29915595084547136,-0.71,3.7,0,0.008622256772575776,-0.002243756302086952
